ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,19,positiivne,"Meie lahenduseks on täiesti uus strateegia: lennata iga päev viide-kuude Euroopa suuremasse linna, valida välja ühte tüüpi lennukid optimaalse suurusega, teha koostööd mõne lähiregioonist lähtuva suurema lennukompaniiga, taastada firma positiivne kuvand. Paraku nõuab see riigi finantsilist toetust. Positiivne on siin vähemasti minimaalsete lendude jätkamine ning firma säilitamine lootuses kaasata uusi omanikke, jättes Eestile kuldse ja kontrolli tagava 34 protsenti aktsiatest."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,20,positiivne,"Aeg hakkab otsa saama. Valikuid on jäänud väga vähe. Kas halbu või häid, on nüüd juba pigem maitseküsimus. Muudame siis midagi, võib-olla õnnestub. Kui ei õnnestu, tunnistame, et läks nagu tavaliselt, ning tunneme rõõmu sellest, et vähemalt üritasime."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,1,negatiivne,"Must toss, kummide kiunumine, pikad pruugitud autode kolonnid, paraplaanide lärm, rohtunud betoonmürakad – see on see keskkond, kuhu kerkib kohe meie au ja uhkus – Eesti Rahva Muuseum."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,2,positiivne,"Muuseumi uus hoone valmib Raadil juba mõne aasta pärast. Koos sellega avaneb võimalus lõpuks ometi muuta piirkonna ja maastiku ilmet ning mainet kooskõlas kauni mõisapargi ja järvega. Kuigi suured alad on maetud betoonist lennuradade alla, on kunagise suletud lennujaama alalt leitud mitmeidki taimharuldusi, mille kaitseks on juba 2009. aastal tehtud ettepanek Raadi looduskaitseala moodustamiseks."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,3,positiivne,"Kavandatav kaitseala paikneb lennuvälja tagumises osas, ruleerimisraja ja Hiinalinna vahel. Kuigi Tartu vallal oli alale tehtud detailplaneering, kavandatud teedevõrk ja infrastruktuur, oli vallavalitsus valmis vastavalt vajadusele plaane muutma. See on heas kooskõlas ka valmiva muuseumihoonega."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,4,positiivne,"Vahel tundub, et me ikka veel ei hooma, mida ette võtta endise lennuvälja üüratult suure alaga. Paarkümmend aastat tagasi loodeti ala võtta uuesti lennuväljana kasutusele. Õnneks jäi see mõte soiku."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,5,vastuoluline,"Siis tekkis lennurajale autoturg ning õppe- ja libedasõidurada. Tänavu suvel korraldati lennurajal driftimise Eesti meistrivõistluste kaks etappi, kus kogu ala ja ka lähedal asuvad elurajoonid kattusid musta kummisuitsu ning tolmupilveg"
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,6,positiivne,"Muuseumihoone võiduprojekti nimeks on «Mälestuste väli». Meie käes on valik, milliseid mälestusi me kunagise lennuvälja alal toidame ja elus hoiame, kas raevukat ning agressiivset kummivilinal driftimist või midagi, mis aitab süüvida viisidesse, mis elamise ja olemise mõnusamaks on teinud."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,7,positiivne,"Teretulnud on erinevad laadad, õpitoad, Eesti erinevate muuseumide päevad Raadi väljal. Akadeemik Anto Raukas leiab, et kõik teised lennurajad peale põhiraja võiks koguni üles võtta ning maa uuesti elavaks muuta. Samuti leiab ta, et Raadist peab kindlasti saama vaimuelu-, mitte mootorispordikeskus."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,8,positiivne,"Häid mõtteid, millised tegevused muuseumi ümbruskonda sobivad, leidub hulganisti põhjamaadest ja mujaltki. Nii on näiteks Taanis pikalt ette tellitud võimalus elada suvel kuni nädal aega kiviaegses keskkonnas, jahvatades käsikiviga vilja, puurides vibupuuriga tuld jne."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,9,positiivne,"Vähemalt suveajal, kuid miks mitte ka aasta ringi võiksid toimuda mahetoodete laadad. Puutöö ja käsitööoskuste õpitoad ning oskuskeskused on viis, kuidas muuseumisse talletatu taas kasutust ja rakendust leiab. Muuseumist saab ammutada taipamisi läbi mitme põlvkonna, teadmisi maast, taevast, metsast ja merest."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,10,positiivne,"Eesti Rahva Muuseum on ainulaadne kogu maailmas oma soome-ugri rahvaste kogude poolest. Meil on võimalus võrrelda erinevate hõimurahvaste teadmisi ning oskusi, olla uurimis- ja õppimiskohaks nii meie kui ka teiste rahvaste üliõpilastele ja uurijatele."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,11,positiivne,"Muidugi on Raadi suurepärane ala ka festivalide ja konverentside, samuti vabaõhuetenduste korraldamiseks. Heaks alustuseks oli tänavusuvine Uue Teatri spetsiaalselt Raadile loodud «Opus Geographicum ehk naised valitsevad maailma», mis esietendus 8. augustil."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,12,positiivne,"Hea, et muuseumihoone nimega «Mälestuste väli» on peagi kerkimas. Meie endi valida on, mida mäletada. Motomeka kuvand ei sobi muuseumihoone ümbrusele, hiljem on juba väljakujunenud kuvandit väga raske muuta. Mälestused võivad süüa südame seest, kuid võivad ka hinge loitma lüüa. Teeme nii, et 2013. aasta tegemised Raadil toidavad hinge ning aitavad luua kirgaste mälestuste välja, olles heaks toeks ja taustaks kerkivale muuseumihoonele."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,1,positiivne,"Kairi Kroon: tänukummardus diakooniahaiglale"
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,2,vastuoluline,"Kui eile jõudis meediasse kirjeldus sellest, kuidas abikaasa hinnangul EELK Tallinna diakooniahaigla arstide-õdede hoolimatus eaka naise manalateele viis, siis oma ema samasse asutusse viinud Kairi Kroon jutustab Postimehe arvamusportaalis vastupidise loo."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,3,negatiivne,"Lugesin 21. jaanuari Postimees online’ist lugu «Hooldushaigla ükskõiksus viis mu naise surmani». Lugenud lugu paar korda ja siis piilunud ka mõnda kommentaari, hakkas hing nutma, sest minul on oma venna perega värske kogemus diakooniahaigla kõige raskemast osakonnast ehk siis hospiitsosakonnast. Otsustasin jutustada meie loo, sest tavaliselt kirjutatakse ikka halba ja negatiivset, aga kui kõik on hästi, siis on see ju nii tavaline ja loomulik. Siiski valus on lugeda, et kõik on alati halvasti."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,4,negatiivne,"Enne möödunud sügist ei olnud meil õrna aimugi, et selline asutus olemas on. Ei ole meie suguvõsas ühtegi tuttavat, kes seal töötaks, ja ühtegi lähedast, kes oleks varem seal hooldusel olnud. Ema jäi raskelt haigeks ja kui meile vennaga Tallinna Mustamäe haiglas öeldi, et siit soovitame ta viia edasi Hiiule, siis me olime loomulikult vastu, sest olime kindlad, et meie saame ISE hakkama ning mitte kunagi ei vii ema haiglasse."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,5,vastuoluline,"Olukord oli väga raske, aga me püüdsime. Kuna vend elab Tallinnas, siis viis ta ema enda juurde. 24 tundi ööpäevas olid kodus ema abilisteks nii ta abikaasa kui ka kaks last, sest neil on väga ühtehoidev pere ja lastelegi sai kõik ilusti selgitatud."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,6,vastuoluline,"Kahjuks läks olukord aina hullemaks ja tagantjärele pean tunnistama, et hindasime küll üle oma võimeid, aga tegime kõik, mis süda palus ja käed oskasid. Kuid käed jäid lühikeseks just oskuste poolest osutada vajalikku abi, et inimesel oleks stabiilne olukord. Kuulsime diakooniahaigla olemasolust ja helistasime. Järjekorrad on seal suured, aga üsna ruttu helistati meile sealt tagasi, sest meie muret võeti kuulda, meid ei põlatud ära, mis on sellises olukorras väga tähtis."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,7,negatiivne,"Ema oli esimesi päevi diakooniahaiglas, kui mina teda vaatama sõitsin. Vend käis iga päev, sest süda palus nii ja ema ju ootas. Hinges oli ärevus ja südames valu, sest armsa lähedase haigus ja teadmatus sellest, kui palju on veel elupäevi antud, teevad väga nõrgaks, tundlikuks ja segavad kõik piirid reaalsuse, imede ning uskumatute lootuste maailma vahel. Hirm oli, et mis küll saab ja kuidas tal seal läheb."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,8,vastuoluline,"Kui olime vestelnud nende inimestega diakooniahaiglast, kelle hoolde usaldasime oma kõige ainsama ja kallima – ema –, siis valdas meid müstiline rahu. Sai selgeks, et seal haiglas ei saa töötada ÜKSKÕIKSED, tavalised ja lihtsalt tööd tegevad inimesed. Sa võid teadlikult tahta olla hea ja hooliv, aga sellist tööd tehes peab su hing olema eriline, sinna peab mahtuma palju valutavaid südameid. Seda koormat ei suuda igaüks kanda…Ükskõik mis ajal me seal ei käinud, ükskõik mis ajal me ei helistanud, alati olid nad sõbralikud ja toetavad, seletasid peensusteni lahti hetkeolukorra, tajusid südamevalu ja leidsid lohutavaid sõnu. Nii palju kindlustunnet ja olukordade lahtiseletamisi ei ole minu elus varem olnud. Räägiti küll rohkem vennaga, kes oli seal iga päev, aga meie jällegi omavahel rääkisime kõik mitu korda läbi, muretsesime koos ja tunnetasime, et meie suurt ning valusat muret jagasid terve osakonna töötajad. Samuti suhtlesime iga päev emaga, kes ei osanud kuidagi viimase minutini välja mõelda, kuidas ta saaks kõiki oma abilisi tänada. Selline oli lihtsalt tema kodune kasvatus, et tänulikkus on elus oluline, ja tänulikkust on õpetanud ta ka meile. Nüüd kanname meie tema elutuld uhkelt ja väärikalt edasi."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,9,negatiivne,"Elu hallidel argipäevadel liigub meie seas palju erinevaid inimesi, aga kui palju kohtame neid, kes tavaelus meie muresid kuulavad, istudes meie kõrval, kui meil on valus ja halb? Kui palju on neid, kes lohutavad meid nõrkusehetkedel või hoiavad käest, kui me ei taha olla üksi oma pettumuste või eksimuste teel ummikusse jõudes? Kas ei ole nii, et siis põgenetakse abivajaja eest? Parema meelega ollakse lähedaste kõrval siis, kui kõik on hästi, aga elus ei ole alati hästi."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,10,vastuoluline,"Diakooniahaiglat süüdistava kirjatüki autorit silmas pidades ei mahu mu hinge, kuidas saab hukka mõista inimesi, kes hoolivad ja hoolitsevad sinu lähedase eest, kellega sa ise kodus enam kuidagi toime ei tule. Pigem püüame olla oma lähedaste juures ja koos nendega nii palju kui võimalik ja teeme koostööd ning oleme tänulikud neile, kes on sellistel hetkedel meist osavamad. Kuulame nende soovitusi ja usaldame, siis jääb süda rahule, et me kõik püüdsime koos. See raev ja viha on tingitud ju tegelikult iseenda nõrkusest, ehk ka trotsist ja kaotusvalust. Aga kas mitte hoopis mõistmine ja tänu ei too hinge rahu ja soojust nii iseendale kui ka neile, kes hoolisid ja kandsid tegelikult võõrast valu?"
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,11,vastuoluline,"Meie ema ei ole enam paar nädalat, aga minu tänu koos vend Mardi perega on sõnadest suurem nendele inimestele, kes väärikalt suhtusid meie emasse ning meisse diakooniahaigla hospiitsosakonnas viimaste hetkedeni. Selline tunne on, et tahaks nende hingelävel kummardada ja öelda, et kunagi ehk ristuvad me teed murevabadel aegadel, kui kõikide vaevalillede varred on murdunud ning valutavaid südameid Teie elus on palju vähem kui hetkel. Olge Te hoitud!"
ARVAMUS,http://arvamus.postimees.ee/1115718/evelin-ilves-soomes-eesti-koolis/,1,neutraalne,"Evelin Ilves: Soomes Eesti koolis"
